"ind_code","ind_name","area_type","area_code","area_name","time_period","seb","age","sex","category_type","category","category_type2","category2","value","sample_size","lci","uci","se","unit","value_note"
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Lower working","25 to 29","Total","Education","Higher degree",NA,NA,7.3597920900206,26,-2.67716184328727,17.3967460233285,5.12089486393259,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Higher working","25 to 29","Total","Education","Higher degree",NA,NA,11.8397602533686,33,0.816579296739228,22.862941209998,5.62407191664764,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Intermediate","25 to 29","Total","Education","Higher degree",NA,NA,16.5962883784666,73,8.06149883285388,25.1310779240793,4.35448446204731,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Lower professional","25 to 29","Total","Education","Higher degree",NA,NA,23.4210434489296,98,15.0360857572458,31.8060011406134,4.27803963861419,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Higher professional","25 to 29","Total","Education","Higher degree",NA,NA,21.5828120838936,91,13.1301205193897,30.0355036483974,4.31259773699177,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Lower working","25 to 29","Total","Education","First degree",NA,NA,21.8169215183274,79,12.7094956722821,30.9243473643727,4.64664583981902,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Higher working","25 to 29","Total","Education","First degree",NA,NA,28.5993211719433,88,19.1577609381859,38.0408814057007,4.81712256824356,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Intermediate","25 to 29","Total","Education","First degree",NA,NA,31.6558207647317,165,24.5585454171203,38.753096112343,3.62105885082213,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Lower professional","25 to 29","Total","Education","First degree",NA,NA,37.5247893270679,186,30.5663379767325,44.4832406774033,3.55023028078337,"Percentage",NA
"IN23","Highest qualification","Country","K02000001","United Kingdom",2022,"Higher professional","25 to 29","Total","Education","First degree",NA,NA,52.5274914424157,225,46.0025107132924,59.0524721715391,3.32907180057312,"Percentage",NA
